Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),grouping,Instrument,LibraryLayout,LibrarySelection,LibrarySource,molecule_subtype,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,tissue_sample_type
SRR14819897,miRNA-Seq,50,73863650,PRJNA737991,SAMN19713881,31197735,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149941,GSM5385814,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385814,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819898,miRNA-Seq,50,68595700,PRJNA737991,SAMN19713917,29357301,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149942,GSM5385815,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385815,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819899,miRNA-Seq,50,68293950,PRJNA737991,SAMN19713917,29418658,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149942,GSM5385815,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385815,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819900,miRNA-Seq,50,68120250,PRJNA737991,SAMN19713917,29151510,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149942,GSM5385815,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385815,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819901,miRNA-Seq,50,68194000,PRJNA737991,SAMN19713917,29116315,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149942,GSM5385815,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385815,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819902,miRNA-Seq,50,85337350,PRJNA737991,SAMN19713916,36370800,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149943,GSM5385816,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385816,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819903,miRNA-Seq,50,85261350,PRJNA737991,SAMN19713916,36577385,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149943,GSM5385816,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385816,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819904,miRNA-Seq,50,85039950,PRJNA737991,SAMN19713916,36244613,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149943,GSM5385816,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385816,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819905,miRNA-Seq,50,84913250,PRJNA737991,SAMN19713916,36094770,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149943,GSM5385816,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385816,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819906,miRNA-Seq,50,132589650,PRJNA737991,SAMN19713914,56751806,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149944,GSM5385817,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385817,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819907,miRNA-Seq,50,130619600,PRJNA737991,SAMN19713914,56239585,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149944,GSM5385817,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385817,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819908,miRNA-Seq,50,130768550,PRJNA737991,SAMN19713914,56025218,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149944,GSM5385817,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385817,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819909,miRNA-Seq,50,130716600,PRJNA737991,SAMN19713914,55781762,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149944,GSM5385817,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385817,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819910,miRNA-Seq,50,114228450,PRJNA737991,SAMN19713912,47753010,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149945,GSM5385818,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385818,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819911,miRNA-Seq,50,114665100,PRJNA737991,SAMN19713912,48287147,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149945,GSM5385818,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385818,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819912,miRNA-Seq,50,114289050,PRJNA737991,SAMN19713912,47789221,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149945,GSM5385818,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385818,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819913,miRNA-Seq,50,114755000,PRJNA737991,SAMN19713912,47864839,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149945,GSM5385818,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385818,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819914,miRNA-Seq,50,63199900,PRJNA737991,SAMN19713911,26585676,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149946,GSM5385819,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385819,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819915,miRNA-Seq,50,62510750,PRJNA737991,SAMN19713911,26486817,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149946,GSM5385819,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385819,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819916,miRNA-Seq,50,63196150,PRJNA737991,SAMN19713911,26587468,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149946,GSM5385819,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385819,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819917,miRNA-Seq,50,63122400,PRJNA737991,SAMN19713911,26475582,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149946,GSM5385819,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385819,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819918,miRNA-Seq,50,76489400,PRJNA737991,SAMN19713909,32254878,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149947,GSM5385820,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385820,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819919,miRNA-Seq,50,76942950,PRJNA737991,SAMN19713909,32669103,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149947,GSM5385820,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385820,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819920,miRNA-Seq,50,76559600,PRJNA737991,SAMN19713909,32258484,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149947,GSM5385820,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385820,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819921,miRNA-Seq,50,76547800,PRJNA737991,SAMN19713909,32180155,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149947,GSM5385820,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385820,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819922,miRNA-Seq,50,149258150,PRJNA737991,SAMN19713908,62563555,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150027,GSM5385821,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385821,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819923,miRNA-Seq,50,149632450,PRJNA737991,SAMN19713908,63180221,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150027,GSM5385821,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385821,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819924,miRNA-Seq,50,149484900,PRJNA737991,SAMN19713908,62605491,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150027,GSM5385821,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385821,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819925,miRNA-Seq,50,149565100,PRJNA737991,SAMN19713908,62518767,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150027,GSM5385821,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385821,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819926,miRNA-Seq,50,66284350,PRJNA737991,SAMN19713906,28117941,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150028,GSM5385822,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385822,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819927,miRNA-Seq,50,65459900,PRJNA737991,SAMN19713906,27950282,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150028,GSM5385822,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385822,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819928,miRNA-Seq,50,65749050,PRJNA737991,SAMN19713906,27881489,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150028,GSM5385822,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385822,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819929,miRNA-Seq,50,65561850,PRJNA737991,SAMN19713906,27719076,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150028,GSM5385822,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385822,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819930,miRNA-Seq,50,202965800,PRJNA737991,SAMN19713904,86233165,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150029,GSM5385823,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385823,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819931,miRNA-Seq,50,201953450,PRJNA737991,SAMN19713904,86366146,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150029,GSM5385823,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385823,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819932,miRNA-Seq,50,201666950,PRJNA737991,SAMN19713904,85737914,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150029,GSM5385823,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385823,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819933,miRNA-Seq,50,201786600,PRJNA737991,SAMN19713904,85501704,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150029,GSM5385823,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385823,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819934,miRNA-Seq,50,59119850,PRJNA737991,SAMN19713902,23925987,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150030,GSM5385824,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385824,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819935,miRNA-Seq,50,59380750,PRJNA737991,SAMN19713902,24194939,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150030,GSM5385824,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385824,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819936,miRNA-Seq,50,59370200,PRJNA737991,SAMN19713902,23985585,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150030,GSM5385824,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385824,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819937,miRNA-Seq,50,59385000,PRJNA737991,SAMN19713902,23920970,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150030,GSM5385824,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385824,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819938,miRNA-Seq,50,104598950,PRJNA737991,SAMN19713900,43370444,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150031,GSM5385825,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385825,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819939,miRNA-Seq,50,104130550,PRJNA737991,SAMN19713900,43500291,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150031,GSM5385825,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385825,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819940,miRNA-Seq,50,104102450,PRJNA737991,SAMN19713900,43151803,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150031,GSM5385825,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385825,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819941,miRNA-Seq,50,104032700,PRJNA737991,SAMN19713900,43028174,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150031,GSM5385825,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385825,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819942,miRNA-Seq,50,62576750,PRJNA737991,SAMN19713898,26963643,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150032,GSM5385826,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385826,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819943,miRNA-Seq,50,62658150,PRJNA737991,SAMN19713898,27174207,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150032,GSM5385826,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385826,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819944,miRNA-Seq,50,62379400,PRJNA737991,SAMN19713898,26862836,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150032,GSM5385826,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385826,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819945,miRNA-Seq,50,62564950,PRJNA737991,SAMN19713898,26880943,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150032,GSM5385826,Severe Negative,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385826,EDTA Platelet Depleted Plasma_Severe Negative,SRP324141,EDTA Platelet Depleted Plasma
SRR14819946,miRNA-Seq,50,145101400,PRJNA737991,SAMN19713896,61174863,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150033,GSM5385827,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385827,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819947,miRNA-Seq,50,144302300,PRJNA737991,SAMN19713896,61257287,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150033,GSM5385827,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385827,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819948,miRNA-Seq,50,144229200,PRJNA737991,SAMN19713896,60842977,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150033,GSM5385827,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385827,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819949,miRNA-Seq,50,143930250,PRJNA737991,SAMN19713896,60515251,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150033,GSM5385827,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385827,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819950,miRNA-Seq,50,77312400,PRJNA737991,SAMN19713894,30841292,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150034,GSM5385828,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385828,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819951,miRNA-Seq,50,76631800,PRJNA737991,SAMN19713894,30829231,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150034,GSM5385828,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385828,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819952,miRNA-Seq,50,76514250,PRJNA737991,SAMN19713894,30532356,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150034,GSM5385828,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385828,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819953,miRNA-Seq,50,76478650,PRJNA737991,SAMN19713894,30428030,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150034,GSM5385828,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385828,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819954,miRNA-Seq,50,124492650,PRJNA737991,SAMN19713934,51998566,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149948,GSM5385829,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385829,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819955,miRNA-Seq,50,124307750,PRJNA737991,SAMN19713934,52284774,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149948,GSM5385829,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385829,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
